,Global_Score_Lung,Selective_Score_Lung,Driver_Delta,Rank
ST18 (9705),0.001308423672727273,-0.05638669733333335,0.05769512100606062,335.0
SMC6 (79677),-0.7801782826446283,-0.8377579599999999,0.05757967735537162,336.0
ZFC3H1 (196441),-0.6743923038842975,-0.7319634233333335,0.057571119449036035,337.0
SMARCA4 (6597),-0.35991523090909094,-0.4174319383333334,0.057516707424242475,338.0
PSMD14 (10213),-1.7888259570247935,-1.8463331250000001,0.05750716797520661,339.0
COPS5 (10987),-1.9128041363636366,-1.9702877083333332,0.05748357196969667,340.0
HYOU1 (10525),-1.129896611570248,-1.1873787750000002,0.05748216342975221,341.0
TMOD2 (29767),-0.08328322238842976,-0.14067508750000002,0.05739186511157025,342.0
RASSF6 (166824),0.018266556135619835,-0.039113599416666665,0.057380155552286496,343.0
H2AC17 (8336),-1.0453759125619833,-1.1026614916666666,0.05728557910468335,344.0
PGGHG (80162),-0.16417012757024796,-0.22138392083333333,0.05721379326308537,345.0
RNF112 (7732),0.2601687058677686,0.20304222333333333,0.05712648253443525,346.0
PRPF31 (26121),-2.2012425454545452,-2.258357816666667,0.05711527121212168,347.0
VHL (7428),-0.8101279061983471,-0.8671651708333333,0.05703726463498626,348.0
CENPH (64946),-0.7592192396694215,-0.8161583416666668,0.05693910199724528,349.0
RARS2 (57038),-0.5434039624793389,-0.6003380983333333,0.05693413585399443,350.0
CREBZF (58487),-0.10242037982644628,-0.15934732916666666,0.056926949340220384,351.0
EXOC2 (55770),-0.45127671958677684,-0.5081901183333334,0.05691339874655654,352.0
MED9 (55090),-0.7487960769421488,-0.80569122,0.05689514305785126,353.0
TSR2 (90121),-1.7877540553719007,-1.8445861250000002,0.0568320696280995,354.0
BTBD17 (388419),-0.07105986909917356,-0.1278916695833333,0.056831800484159756,355.0
CBLN2 (147381),-0.09703136399173554,-0.15383418550000003,0.05680282150826449,356.0
RTTN (25914),-0.5120142462809917,-0.5687682325,0.05675398621900829,357.0
TNS3 (64759),-0.2493855197520661,-0.30610824916666673,0.05672272941460063,358.0
CNTNAP2 (26047),-0.032759652563991735,-0.08943275358333332,0.05667310101934158,359.0
PPP1R17 (10842),0.16258779636363635,0.10593624833333333,0.05665154803030302,360.0
PAGE5 (90737),0.1317981418016529,0.07517648491666667,0.056621656884986216,361.0
TEX15 (56154),0.09875157470247935,0.04223383033333333,0.056517744369146014,362.0
WDR7 (23335),-0.8161719786776859,-0.8726538933333333,0.05648191465564745,363.0
NEFL (4747),0.4309341687603306,0.3744813158333333,0.05645285292699731,364.0
MTG2 (26164),-0.5037902842975207,-0.5601628166666666,0.056372532369145856,365.0
TRIAP1 (51499),-1.3318373074380165,-1.3881543583333331,0.05631705089531658,366.0
PSMB2 (5690),-2.127640623140496,-2.183888633333333,0.05624801019283687,367.0
GINS4 (84296),-1.4248581553719006,-1.4810597916666668,0.056201636294766155,368.0
PCDH20 (64881),0.0038017685551239673,-0.05237709808333333,0.056178866638457295,369.0
NOP2 (4839),-1.2173576140495868,-1.273382916666667,0.056025302617080275,370.0
ERICH3 (127254),0.15235793029752065,0.09633920883333331,0.056018721464187335,371.0
ACTL8 (81569),0.10352991261983471,0.04755689633333333,0.055973016286501386,372.0
NEDD9 (4739),-0.02549111940997521,-0.08141218916666666,0.05592106975669145,373.0
LYN (4067),0.08954201530578512,0.033635580666666665,0.05590643463911846,374.0
TFAM (7019),-0.6658680867768596,-0.7216946041666668,0.05582651738980715,375.0
KMT2D (8085),-0.37232751214876036,-0.42814977666666665,0.055822264517906284,376.0
LIN28B (389421),0.012880994985123967,-0.04289879591666668,0.055779790901790645,377.0
FOXG1 (2290),-0.0674315238429752,-0.12311805450000002,0.05568653065702482,378.0
IAH1 (285148),0.22630168512396695,0.17061839666666667,0.05568328845730028,379.0
SMC5 (23137),-0.7739539441322313,-0.8296195608333332,0.05566561670110193,380.0
LIN9 (286826),-0.5750966793388429,-0.6307328899999999,0.05563621066115698,381.0
PRB3 (5544),0.7505828145454546,0.6950086299999999,0.05557418454545471,382.0
SDHA (6389),-0.24496574330578513,-0.3005216491666667,0.05555590586088155,383.0
CASP4 (837),0.18071774772727273,0.12525189208333334,0.05546585564393938,384.0
NEFM (4741),0.11115587008264463,0.05571342916666667,0.05544244091597796,385.0
PLA2G2C (391013),0.8568354400826446,0.8014163525,0.05541908758264458,386.0
SAGE1 (55511),0.10865107694214876,0.05325961083333333,0.05539146610881543,387.0
ERRFI1 (54206),0.19949481561983473,0.1441631675,0.055331648119834737,388.0
PRPF3 (9129),-0.9282713383471075,-0.9835784258333332,0.0553070874862257,389.0
ZNF595 (152687),-0.4673290636363636,-0.5225620325000001,0.05523296886363649,390.0
USPL1 (10208),-1.276164538016529,-1.3313954000000001,0.05523086198347116,391.0
IKZF3 (22806),-0.12643378803305785,-0.18164985749999998,0.05521606946694213,392.0
SERPINH1 (871),0.24445602206611572,0.18927989916666665,0.055176122899449065,393.0
PSG9 (5678),0.11297737441818183,0.05783436655000001,0.05514300786818182,394.0
MYT1L (23040),-0.05766119717355372,-0.11278487816666667,0.055123680993112954,395.0
LIFR (3977),-0.010208372778556197,-0.065325549,0.0551171762214438,396.0
DPH3 (285381),-1.0153279371900827,-1.0704161833333334,0.055088246143250696,397.0
RPP40 (10799),-0.9052625083471073,-0.9603085991666666,0.055046090819559246,398.0
USP37 (57695),-0.8446174833884297,-0.8996040641666667,0.05498658077823704,399.0
HAUS8 (93323),-0.9398080364462811,-0.9947646233333334,0.054956586887052294,400.0
FBL (2091),-1.2134337925619836,-1.2683522999999999,0.054918507438016295,401.0
POLD1 (5424),-2.3520126123966945,-2.4069282499999995,0.05491563760330509,402.0
CTPS1 (1503),-0.6950527300826447,-0.7499423975,0.05488966741735535,403.0
DPP10 (57628),0.021673084543636364,-0.03313925841666667,0.05481234296030303,404.0
SERPINE2 (5270),0.22582060049586777,0.1710444575,0.05477614299586778,405.0
WDR70 (55100),-1.597468682644628,-1.652237625,0.054768942355371886,406.0
RPA3 (6119),-2.3330124842975204,-2.3876627750000003,0.05465029070247995,407.0
ANO1 (55107),-0.17437548090909089,-0.22900963333333335,0.054634152424242466,408.0
SCN3A (6328),0.06255473870578514,0.0080346167,0.05452012200578514,409.0
ARCN1 (372),-1.5945067330578515,-1.6490267833333334,0.0545200502754819,410.0
CDKN2B (1030),0.07634041278512396,0.02185230625,0.05448810653512397,411.0
GPX8 (493869),-0.2802746374380165,-0.33473764,0.0544630025619835,412.0
F3 (2152),-0.07448253704132231,-0.12891365033333335,0.054431113292011044,413.0
MAT2A (4144),-1.935953334710744,-1.9903752416666665,0.05442190695592242,414.0
CHMP6 (79643),-1.7711813330578512,-1.8255891416666667,0.054407808608815555,415.0
CTSZ (1522),0.14655727449586775,0.09216844708333333,0.054388827412534424,416.0
TOX (9760),0.007034277357024793,-0.047287168666666664,0.054321446023691454,417.0
FARS2 (10667),-0.3882823694214876,-0.44259868750000003,0.05431631807851245,418.0
PRIM1 (5557),-2.103965509090909,-2.158241766666667,0.054276257575757825,419.0
SNIP1 (79753),-0.6952413257024793,-0.7495030616666667,0.054261735964187374,420.0
VPS37A (137492),-0.6380309809090909,-0.6922589583333334,0.05422797742424246,421.0
SLC25A33 (84275),-0.10581931033057851,-0.16002971166666669,0.054210401336088176,422.0
TICRR (90381),-1.9156879537190081,-1.9698843750000001,0.054196421280992,423.0
SF3A1 (10291),-1.8192316900826444,-1.8734223666666665,0.0541906765840221,424.0
HBQ1 (3049),0.07928199550082643,0.025098757383333333,0.05418323811749309,425.0
WDR77 (79084),-1.4817533719008265,-1.535863325,0.05410995309917355,426.0
SHC2 (25759),0.02422069895950413,-0.029862703916666674,0.054083402876170805,427.0
ACTRT1 (139741),0.27949642991735535,0.2254302025,0.05406622741735534,428.0
TMCC2 (9911),0.03476759289396695,-0.01928866933333333,0.054056262227300284,429.0
MED6 (10001),-1.8660355537190083,-1.9200705333333332,0.05403497961432491,430.0
TGFBI (7045),0.1762427526446281,0.12227399583333333,0.053968756811294774,431.0
SLC35F3 (148641),0.02409938191004711,-0.029858019083333336,0.05395740099338045,432.0
CTSL (1514),0.056625383585123965,0.0026817450666666667,0.0539436385184573,433.0
IRS4 (8471),-0.1882707474710744,-0.2422003633333333,0.05392961586225892,434.0
USO1 (8615),-3.178708145454545,-3.2325935583333334,0.05388541287878823,435.0
B4GALNT3 (283358),-0.10139269050413222,-0.15520943916666666,0.05381674866253444,436.0
GNL3L (54552),-0.8802656817355372,-0.9339613649999999,0.053695683264462724,437.0
PKMYT1 (9088),-1.3628909132231406,-1.416534575,0.05364366177685942,438.0
EIF1 (10209),-1.2506992264462808,-1.30430205,0.05360282355371915,439.0
CTNND2 (1501),0.0952794763561157,0.04175149009083332,0.05352798626528237,440.0
RABGGTB (5876),-1.5914521785123965,-1.6449674666666665,0.05351528815426998,441.0
IPO13 (9670),-1.2511924223140498,-1.30455105,0.05335862768595012,442.0
SF3B2 (10992),-1.5125389371900824,-1.565872341666667,0.05333340447658452,443.0
CDKN2A (1029),0.1977610112396694,0.14445324416666666,0.05330776707300275,444.0
FAR2 (55711),-0.2519903690909091,-0.30529788999999996,0.053307520909090855,445.0
DDX39B (7919),-0.8388096188429751,-0.8920375033333331,0.05322788449035798,446.0
MARS1 (4141),-1.8078233917355373,-1.8610510833333336,0.05322769159779628,447.0
HMGCR (3156),-1.1388949388429754,-1.192095075,0.05320013615702446,448.0
USP9X (8239),-0.5836826300826445,-0.6368804475000001,0.05319781741735552,449.0
SNAP25 (6616),0.055639545193719005,0.0024553203783333334,0.05318422481538567,450.0
F2RL3 (9002),0.27290191991735535,0.21977775750000003,0.05312416241735532,451.0
UTP3 (57050),-0.7343031737190082,-0.7874269474999999,0.053123773780991645,452.0
HNF1A (6927),-0.07809555904132232,-0.13121723958333334,0.053121680542011024,453.0
CDC23 (8697),-2.3621732570247933,-2.4152841916666663,0.053110934641873,454.0
TENM1 (10178),0.08313206963636363,0.030029398333333335,0.0531026713030303,455.0
PSMG4 (389362),-1.4575651190082644,-1.5106668333333333,0.05310171432506894,456.0
ANAPC2 (29882),-1.428293176033058,-1.481391725,0.053098548966941994,457.0
NTS (4922),0.037891117049586774,-0.015173394750000005,0.05306451179958678,458.0
CCDC86 (79080),-0.6537004883471074,-0.7067444091666667,0.05304392081955933,459.0
PSMD12 (5718),-2.0131783173553717,-2.066212358333333,0.05303404097796127,460.0
MTMR7 (9108),0.10349063233884298,0.050492073666666665,0.052998558672176316,461.0
TAF1C (9013),-1.1787332727272726,-1.231588475,0.05285520227272733,462.0
CDKN2C (1031),0.31003826239669413,0.2571917475,0.05284651489669412,463.0
MAD2L2 (10459),-0.9219415669421488,-0.9747323058333334,0.052790738891184574,464.0
PMAIP1 (5366),0.1999894183801653,0.14722745866666664,0.052761959713498646,465.0
CABP1 (9478),0.035360020023553713,-0.01738890009583333,0.05274892011938705,466.0
HOPX (84525),-0.06147724387603306,-0.11420146466666668,0.05272422079063362,467.0
LONP1 (9361),-1.4748363090909091,-1.5275079999999999,0.05267169090909074,468.0
DUT (1854),-1.8469823157024794,-1.899639441666667,0.0526571259641877,469.0
CBFB (865),-0.2317856776033058,-0.2844301466666666,0.052644469063360816,470.0
ALG11 (440138),-1.4460662735537189,-1.4987024583333335,0.052636184779614625,471.0
MCM10 (55388),-0.7281832271900827,-0.7807833625000001,0.05260013530991747,472.0
DDX3Y (8653),0.4797419938016529,0.4271533825,0.05258861130165288,473.0
ATP6V0B (533),-1.2061493305785125,-1.2587358833333335,0.05258655275482105,474.0
RANGAP1 (5905),-1.7050918363636363,-1.7576196916666664,0.05252785530303017,475.0
CARS1 (833),-1.7776226520661156,-1.830126925,0.05250427293388449,476.0
JMJD6 (23210),-0.45705741082644624,-0.5095110975,0.05245368667355377,477.0
EIF2B3 (8891),-1.6745311950413224,-1.7269218083333333,0.05239061329201089,478.0
PRPF8 (10594),-2.2211564851239674,-2.273514691666666,0.05235820654269885,479.0
KIF23 (9493),-2.217347659504133,-2.269678066666667,0.05233040716253434,480.0
CCDC50 (152137),0.19578219603305783,0.1434737,0.052308496033057816,481.0
ATP6V1A (523),-2.0648769752066114,-2.1171807333333335,0.052303758126722055,482.0
WDR36 (134430),-1.6391629826446281,-1.6914612666666669,0.05229828402203873,483.0
SCFD1 (23256),-1.4323004842975209,-1.4845598583333335,0.0522593740358126,484.0
TCF15 (6939),0.21357205272727275,0.16137298833333333,0.052199064393939426,485.0
LIAS (11019),-0.5535548138842976,-0.6057208683333334,0.05216605444903577,486.0
AATF (26574),-0.8492847323140496,-0.9014443383333334,0.05215960601928382,487.0
ADCYAP1R1 (117),0.12753680519834712,0.07537760125,0.052159203948347124,488.0
SENP6 (26054),-1.2431152090909092,-1.2952495750000002,0.05213436590909093,489.0
TAF2 (6873),-0.832381792644628,-0.8845079733333332,0.052126180688705226,490.0
CAVIN1 (284119),0.07974630833884298,0.027651832666666668,0.052094475672176316,491.0
ZCCHC9 (84240),-0.7971378640495869,-0.8491946733333333,0.05205680928374645,492.0
SFPQ (6421),-1.6207162057851239,-1.6727717500000001,0.05205554421487624,493.0
MRPL43 (84545),-0.6754050730578512,-0.7274441608333334,0.05203908777548216,494.0
WSCD1 (23302),0.13889664195041324,0.08702378166666667,0.05187286028374656,495.0
PAGE2B (389860),0.27833940446280997,0.2264744183333333,0.05186498612947668,496.0
TGIF1 (7050),-0.14783232883471076,-0.19964060416666665,0.051808275331955894,497.0
HAVCR1 (26762),0.2233979967768595,0.17165636250000002,0.05174163427685949,498.0
RCC1 (1104),-1.743323412396694,-1.7950574250000002,0.05173401260330612,499.0
VPS28 (51160),-1.944572671900826,-1.9962394166666668,0.051666744765840766,500.0
NOB1 (28987),-1.090217041322314,-1.1418690833333334,0.05165204201101936,501.0
SCAP (22937),-1.0745806008264462,-1.1262252833333333,0.05164468250688703,502.0
UBASH3B (84959),0.14759414516528924,0.09595631858333335,0.051637826581955884,503.0
FGF17 (8822),0.18302633325619835,0.13143782616666666,0.05158850708953169,504.0
CENPP (401541),-0.4319561819008265,-0.48349461,0.05153842809917347,505.0
ATP5F1A (498),-0.6947497061157025,-0.7462206466666667,0.05147094055096413,506.0
TRIO (7204),-0.11675766606611572,-0.16821194750000001,0.051454281433884294,507.0
CCNC (892),-0.2371132641322314,-0.28855067333333334,0.05143740920110193,508.0
RPP21 (79897),-1.3779902355371902,-1.429424225,0.05143398946280975,509.0
PSMB5 (5693),-1.9588560892561984,-2.010245558333333,0.05138946907713482,510.0
NOL8 (55035),-0.8198008836363636,-0.8711758574999999,0.05137497386363632,511.0
HUWE1 (10075),-0.7954008028099174,-0.8467170358333332,0.051316233023415814,512.0
PCDHGB5 (56101),-0.9425203692561983,-0.9938240408333333,0.051303671577135,513.0
NUF2 (83540),-1.8916014074380165,-1.9428874,0.05128599256198352,514.0
SMG1 (23049),-1.1640822066115704,-1.215361383333333,0.05127917672176263,515.0
ZNF331 (55422),0.22820723057851242,0.17696842083333333,0.05123880974517908,516.0
WDR18 (57418),-1.2246927719008263,-1.2759235916666667,0.05123081976584043,517.0
CUL3 (8452),-0.7258650690909091,-0.7770847966666666,0.051219727575757545,518.0
TOPBP1 (11073),-1.489075532231405,-1.540270933333333,0.051195401101927995,519.0
MUC16 (94025),-0.0420390534214876,-0.09316827666666667,0.05112922324517907,520.0
COX10 (1352),-0.4495248527272727,-0.5006326849999999,0.051107832272727194,521.0
KRBOX1 (100506243),-0.03579177449256198,-0.08688474033333332,0.05109296584077134,522.0
DDX54 (79039),-1.596523734710744,-1.6475972916666664,0.05107355695592242,523.0
ATP6AP2 (10159),-0.7818944033057852,-0.8329542916666667,0.05105988836088149,524.0
PSMC1 (5700),-1.2995731776859503,-1.3506279416666667,0.0510547639807164,525.0
HLA-DRB5 (3127),0.20280312838016526,0.15174859366666668,0.05105453471349858,526.0
PPBP (5473),-0.008729199803512397,-0.059745285583333314,0.05101608577982092,527.0
CYP27B1 (1594),-0.3067698054545454,-0.3577639716666667,0.05099416621212127,528.0
SIN3A (25942),-1.1646670041322316,-1.2156401083333332,0.05097310420110168,529.0
RASSF8 (11228),-0.004273502148842976,-0.05523884708333333,0.05096534493449035,530.0
H3-3A (3020),-1.5396610925619834,-1.59057305,0.050911957438016575,531.0
PKP3 (11187),0.10992073474380167,0.05901452575,0.05090620899380167,532.0
MED29 (55588),-0.8791634257851241,-0.9300618875,0.05089846171487589,533.0
EXOSC2 (23404),-1.111884281818182,-1.1627695333333334,0.05088525151515144,534.0
TOX3 (27324),0.050207903914049584,-0.0006741645333333334,0.05088206844738292,535.0
RAET1E (135250),0.23297205330578513,0.18209548833333333,0.0508765649724518,536.0
CHORDC1 (26973),-0.7582127204958677,-0.8090841591666668,0.05087143867079902,537.0
ESPL1 (9700),-2.2946415479338844,-2.345300733333333,0.05065918539944869,538.0
UBTF (7343),-1.808171372727273,-1.8588165500000002,0.050645177272727215,539.0
GCG (2641),0.17560914607024794,0.12497132620833333,0.05063781986191461,540.0
PRDM10 (56980),-0.46186591388429754,-0.5124881875000001,0.050622273615702595,541.0
GRM4 (2914),0.05894399474462809,0.008340820091666668,0.05060317465296142,542.0
PCF11 (51585),-1.1340179958677687,-1.1845488499999999,0.05053085413223113,543.0
TSEN2 (80746),-0.695716407355372,-0.7461475516666666,0.050431144311294585,544.0
POLR2F (5435),-2.2814932041322318,-2.33189395,0.050400745867768215,545.0
RAB6A (5870),-0.588113682644628,-0.6385042766666666,0.050390594022038604,546.0
RPAP1 (26015),-1.9054982024793388,-1.9558786416666667,0.05038043918732793,547.0
TRIM21 (6737),0.16226216933057852,0.11200115741666668,0.05026101191391184,548.0
ALG13 (79868),-0.7831905652066115,-0.8334406974999999,0.05025013229338848,549.0
CDC42EP1 (11135),0.16101861602479337,0.11078232616666667,0.0502362898581267,550.0
MED31 (51003),-1.5379790570247933,-1.5882152250000001,0.0502361679752068,551.0
AFP (174),-0.07792156913223139,-0.12812103949999998,0.05019947036776859,552.0
TTC27 (55622),-1.632957405785124,-1.6831551583333335,0.05019775254820957,553.0
ADAMTSL4 (54507),-0.2472786420661157,-0.29745411416666667,0.05017547210055098,554.0
CDCA5 (113130),-0.9118608548760331,-0.9620146941666667,0.05015383929063366,555.0
EPRS1 (2058),-1.721436846280992,-1.7715867083333332,0.05014986205234129,556.0
ZMAT4 (79698),0.04175403701983472,-0.008380896966666666,0.05013493398650139,557.0
TRIML2 (205860),0.1273215751818182,0.07723650766666668,0.050085067515151516,558.0
SKA3 (221150),-0.8518854625619834,-0.9019208208333334,0.05003535827134997,559.0
SDAD1 (55153),-1.2676491942148762,-1.3176803249999998,0.050031130785123556,560.0
HRH3 (11255),-0.0839325681322314,-0.1339579233333333,0.050025355201101906,561.0
PPP4R3A (55671),-0.2053780396363636,-0.25539990999999995,0.05002187036363634,562.0
ST8SIA5 (29906),0.16495857035537193,0.1149391419166667,0.05001942843870523,563.0
FREM2 (341640),0.09763615040495868,0.047636501416666664,0.04999964898829202,564.0
TSEN54 (283989),-0.9023116236363636,-0.9523089466666664,0.0499973230303028,565.0
GAS1 (2619),-0.13550869208264466,-0.18550297583333333,0.04999428375068868,566.0
FOXD1 (2297),0.2982195126446281,0.24824936166666667,0.049970150977961425,567.0
HACD4 (401494),0.24150024388429753,0.19155058916666667,0.049949654717630854,568.0
KHDRBS2 (202559),0.16328383532231405,0.11336964700000002,0.049914188322314035,569.0
HGF (3082),0.12433029089256199,0.07449152858333334,0.04983876230922865,570.0
PLK4 (10733),-1.2731716842975207,-1.323007125,0.04983544070247925,571.0
DDX51 (317781),-1.002094543305785,-1.0519125916666665,0.04981804836088144,572.0
FBXW11 (23291),-0.5504649406611571,-0.6002596741666667,0.04979473350550956,573.0
RBBP4 (5928),-1.2345687355371902,-1.2843343416666666,0.04976560612947645,574.0
